ml_id,ml_year,ml_title,id,title,year
4572,1989,Black Rain,157564,Black Rain,1989
4621,1989,Look Who's Talking,157578,Look Who's Talking,1989
74851,2010,From Paris with Love,157619,From Paris with Love,2010
7032,1990,Revenge,157640,Revenge,1990
175541,1994,Cool and the Crazy,157678,Cool and the Crazy,-1
86882,2011,Midnight in Paris,157711,Midnight in Paris,2011
7792,1974,The Parallax View,157716,The Parallax View,1974
2549,1999,Wing Commander,157749,Wing Commander,1999
45501,2006,The Break-Up,157758,The Break-Up,2006
103372,2013,The Heat,157765,The Heat,2013
143365,2016,The Circle,157783,The Circle,2017
34534,2005,Four Brothers,157816,Four Brothers,2005
474,1993,In the Line of Fire,157850,In the Line of Fire,1993
51503,1986,Wise Guys,157878,Wise Guys,1986
37380,2005,Doom,157900,Doom,2005
92923,2010,The Dead,157901,The Dead,2010
4306,2001,Shrek,157924,Shrek,2001
6893,1969,The Italian Job,157946,The Italian Job,1969
5883,2002,They,157957,They,2002
168060,2017,Rings,157997,Rings,2017
122920,2016,Captain America: Civil War,158006,Captain America: Civil War,2016
3600,1961,Blue Hawaii,158022,Blue Hawaii,1961
3019,1989,Drugstore Cowboy,158026,Drugstore Cowboy,1989
129354,2015,Focus,158059,Focus,2015
37384,2005,Waiting...,158073,Waiting...,2005
928,1940,Rebecca,158083,Rebecca,1940
48783,2006,Flags of Our Fathers,158111,Flags of Our Fathers,2006
33660,2005,Cinderella Man,158112,Cinderella Man,2005
94410,2009,Hamlet,158155,Hamlet,2009
107348,2013,Anchorman 2: The Legend Continues,158208,Anchorman 2: The Legend Continues,2013
96409,1988,Black Roses,158256,Black Roses,1988
57910,2007,Teeth,158269,Teeth,2007
59387,2006,The Fall,158274,The Fall,2006
78264,2010,The Back-up Plan,158329,The Back-up Plan,-1
26044,1959,Al Capone,158384,Al Capone,1959
120934,2014,Korengal,158390,Korengal,-1
34129,2005,Rebound,158402,Rebound,2005
5881,2002,Solaris,158405,Solaris,2002
171213,1964,The Time Travelers,158408,The Time Travelers,1964
1911,1998,Dr. Dolittle,158433,Dr. Dolittle,1998
6832,1991,Regarding Henry,158497,Regarding Henry,1991
7162,2003,Cold Mountain,158518,Cold Mountain,2003
1234,1973,The Sting,158528,The Sting,1973
4047,1993,Gettysburg,158529,Gettysburg,1993
80727,2009,Middle Men,158570,Middle Men,2009
91658,2011,The Girl with the Dragon Tattoo,158571,The Girl with the Dragon Tattoo,2011
132480,2015,The Age of Adaline,158679,The Age of Adaline,2015
140247,2015,The Gift,158702,The Gift,2015
26696,1990,Lionheart,158707,Lionheart,1990
2490,1999,Payback,158716,Payback,1999
3452,2000,Romeo Must Die,158734,Romeo Must Die,2000
1569,1997,My Best Friend's Wedding,158874,My Best Friend's Wedding,1997
132796,2015,San Andreas,158903,San Andreas,2015
2278,1998,Ronin,158904,Ronin,1998
68941,2009,The Last House on the Left,158950,The Last House on the Left,2009
3670,1945,Story of G.I. Joe,158970,The Story of G.I. Joe,1945
109072,2014,Sabotage,158973,Sabotage,2014
156609,2016,Neighbors 2: Sorority Rising,159077,Neighbors 2: Sorority Rising,2016
74789,2010,Alice in Wonderland,159090,Alice in Wonderland,2010
1961,1988,Rain Man,159100,Rain Man,1988
8259,1978,Hooper,159109,Hooper,1978
3007,1999,American Movie,159122,American Movie,1999
162590,2016,Bridget Jones's Baby,159132,Bridget Jones's Baby,2016
2002,1992,Lethal Weapon 3,159166,Lethal Weapon 3,1992
172021,2011,Vampire,159236,Vampire,2011
125287,2005,Heidi,159244,Heidi,2005
64497,2008,The Day the Earth Stood Still,159275,The Day the Earth Stood Still,2008
26819,1992,Fortress,159304,Fortress,1992
80339,2009,Homecoming,159469,Homecoming,2009
162788,1999,"Aliens in the Wild, Wild West",159485,"Aliens in the Wild, Wild West",1999
747,1996,The Stupids,159488,The Stupids,1996
34542,2005,Grizzly Man,159497,Grizzly Man,2005
81516,2010,Black Death,159499,Black Death,2010
166635,2016,Passengers,159503,Passengers,2016
168334,2016,Chocolat,159511,Chocolat,2016
51357,1995,Citizen X,159560,Citizen X,-1
1431,1997,Beverly Hills Ninja,159561,Beverly Hills Ninja,1997
6705,2003,Party Monster,159569,Party Monster,2003
1388,1978,Jaws 2,159620,Jaws 2,1978
48412,2006,The Guardian,159636,The Guardian,2006
5059,1997,Little Dieter Needs to Fly,159654,Little Dieter Needs to Fly,1997
8879,1974,Murder on the Orient Express,159657,Murder on the Orient Express,1974
870,1997,Gone Fishin',159718,Gone Fishin',1997
62394,2008,Max Payne,159731,Max Payne,2008
87529,2011,Your Highness,159758,Your Highness,2011
2176,1948,Rope,159793,Rope,1948
101971,2010,Never Sleep Again: The Elm Street Legacy,159800,Never Sleep Again: The Elm Street Legacy,2010
481,1993,Kalifornia,159810,Kalifornia,-1
42163,1979,Richard Pryor: Live in Concert,159873,Richard Pryor: Live in Concert,1979
25938,1948,Fort Apache,159874,Fort Apache,1948
186707,2011,Traffic,159880,Traffic,2011
8961,2004,The Incredibles,159885,The Incredibles,2004
161131,2016,War Dogs,159895,War Dogs,2016
7713,1942,Cat People,159952,Cat People,1942
50800,2007,The Messengers,159982,The Messengers,2007
69844,2009,Harry Potter and the Half-Blood Prince,159991,Harry Potter and the Half-Blood Prince,2009
78836,2009,Enter the Void,160007,Enter the Void,2009
157361,2016,Tickled,160014,Tickled,2016
912,1942,Casablanca,160038,Casablanca,1942
91128,2011,The Rum Diary,160060,The Rum Diary,2011
2010,1927,Metropolis,160105,Metropolis,1927
44978,2004,Dead Birds,160163,Dead Birds,2004
162600,2016,Miss Peregrine's Home for Peculiar Children,160165,Miss Peregrine's Home for Peculiar Children,2016
96728,2012,The Master,160178,The Master,2012
6537,2003,Terminator 3: Rise of the Machines,160207,Terminator 3: Rise of the Machines,2003
4745,2001,O,160266,O,2001
48982,2006,Flushed Away,160285,Flushed Away,2006
141688,2015,Legend,160312,Legend,2015
2700,1999,"South Park: Bigger, Longer and Uncut",160359,"South Park: Bigger, Longer and Uncut",1999
2781,1959,The Tingler,160378,The Tingler,1959
79274,2010,Batman: Under the Red Hood,160403,Batman: Under the Red Hood,-1
58078,2007,The Air I Breathe,160428,The Air I Breathe,2007
31696,2005,Constantine,160432,Constantine,2005
1693,1997,Amistad,160437,Amistad,1997
266,1994,Legends of the Fall,160457,Legends of the Fall,1994
95105,2012,Madagascar 3: Europe's Most Wanted,160464,Madagascar 3: Europe's Most Wanted,2012
56788,2007,Charlie Wilson's War,160470,Charlie Wilson's War,2007
132424,2015,The Longest Ride,160476,The Longest Ride,2015
5617,2002,Secretary,160499,Secretary,2002
91978,2012,Man on a Ledge,160500,Man on a Ledge,2012
1587,1982,Conan the Barbarian,160514,Conan the Barbarian,1982
37727,2005,Flightplan,160589,Flightplan,2005
33126,1979,The Frisco Kid,160609,The Frisco Kid,1979
105468,2013,Cloudy with a Chance of Meatballs 2,160628,Cloudy with a Chance of Meatballs 2,2013
66509,2009,Funny People,160652,Funny People,2009
96490,2012,The Possession,160661,The Possession,2012
187067,2018,Super Troopers 2,160690,Super Troopers 2,2018
6953,2003,21 Grams,160742,21 Grams,2003
136016,2015,The Good Dinosaur,160772,The Good Dinosaur,2015
27839,2005,The Ring Two,160776,The Ring Two,2005
8667,2004,A Home at the End of the World,160791,A Home at the End of the World,2004
42009,2005,Cheaper by the Dozen 2,160858,Cheaper by the Dozen 2,2005
166235,2016,Shut In,160862,Shut In,2016
2747,1960,The Little Shop of Horrors,160898,The Little Shop of Horrors,1960
65088,2008,Bedtime Stories,160915,Bedtime Stories,2008
81932,2010,The Fighter,160919,The Fighter,2010
91834,2011,Born to Race,160971,Born to Race,2011
96281,2012,ParaNorman,160972,ParaNorman,2012
135532,2015,The Last Witch Hunter,160980,The Last Witch Hunter,2015
8190,1964,The Americanization of Emily,160981,The Americanization of Emily,1964
90717,2011,Tower Heist,161056,Tower Heist,2011
117370,1973,The Seven-Ups,161062,The Seven-Ups,1973
5528,2002,One Hour Photo,161089,One Hour Photo,2002
2693,1997,Trekkies,161092,Trekkies,1997
132044,1999,The Clown at Midnight,161121,The Clown at Midnight,1998
184945,2003,The Elizabeth Smart Story,161207,The Elizabeth Smart Story,-1
168476,2016,Thank You for Your Service,161228,Thank You for Your Service,2016
149334,-1,Nocturnal Animals,161244,Nocturnal Animals,2016
3074,1972,Jeremiah Johnson,161279,Jeremiah Johnson,1972
1726,1997,The Postman,161285,The Postman,1997
62376,2008,City of Ember,161296,City of Ember,2008
1036,1988,Die Hard,161313,Die Hard,1988
215,1995,Before Sunrise,161326,Before Sunrise,1995
169982,2017,Power Rangers,161332,Power Rangers,2017
37240,2005,Why We Fight,161334,Why We Fight,2005
165551,2016,Lion,161352,Lion,2015
3552,1980,Caddyshack,161385,Caddyshack,1980
5458,2002,Like Mike,161460,Like Mike,2002
78499,2010,Toy Story 3,161498,Toy Story 3,2010
159970,2016,Never Back Down: No Surrender,161532,Never Back Down: No Surrender,2016
778,1996,Trainspotting,161546,Trainspotting,1996
2606,1999,Idle Hands,161582,Idle Hands,1999
6793,1992,Beethoven,161607,Beethoven,1992
1242,1989,Glory,161617,Glory,1989
8368,2004,Harry Potter and the Prisoner of Azkaban,161638,Harry Potter and the Prisoner of Azkaban,2004
135951,1995,Rumpelstiltskin,161651,Rumpelstiltskin,1995
858,1972,The Godfather,161723,The Godfather,1972
117442,2014,The Monkey King,161762,The Monkey King,2014
73874,2009,Blood and Bone,161771,Blood and Bone,2009
48774,2006,Children of Men,161817,Children of Men,2006
575,1994,The Little Rascals,161831,The Little Rascals,1994
47122,2006,John Tucker Must Die,161935,John Tucker Must Die,2006
64716,2008,Seven Pounds,161966,Seven Pounds,2008
94969,2012,Kahaani,161979,Kahaani,2012
500,1993,Mrs. Doubtfire,161983,Mrs. Doubtfire,1993
4834,1980,Cheech and Chong's Next Movie,162007,Cheech and Chong's Next Movie,1980
412,1993,The Age of Innocence,162016,The Age of Innocence,1993
115887,2009,The Sniper,162022,The Sniper,2009
5621,2002,The Tuxedo,162040,The Tuxedo,2002
114464,1976,Helter Skelter,162093,Helter Skelter,1976
3638,1979,Moonraker,162108,Moonraker,1979
3548,1958,Auntie Mame,162117,Auntie Mame,1958
5572,2002,Barbershop,162165,Barbershop,2002
55050,2005,Fierce People,162209,Fierce People,2005
92234,2012,Red Tails,162219,Red Tails,2012
91886,2011,Dolphin Tale,162280,Dolphin Tale,2011
157106,2016,Fan,162283,Fan,2016
67734,2009,Adventureland,162326,Adventureland,2009
25999,1953,The Wild One,162347,The Wild One,1953
176593,2012,Home Again,162367,Home Again,2012
2133,1987,Adventures in Babysitting,162373,Adventures in Babysitting,1987
103384,2013,The Lone Ranger,162454,The Lone Ranger,2013
163937,2016,Blair Witch,162466,Blair Witch,2016
54004,2007,I Now Pronounce You Chuck and Larry,162481,I Now Pronounce You Chuck and Larry,2007
6263,2003,Basic,162512,Basic,2003
74946,2010,She's Out of My League,162517,She's Out of My League,2010
3936,1943,Phantom of the Opera,162529,Phantom of the Opera,1943
1101,1986,Top Gun,162573,Top Gun,1986
3018,1985,Re-Animator,162596,Re-Animator,1985
27528,2001,The Warrior,162604,The Warrior,2001
2974,1999,Bats,162606,Bats,1999
87785,2010,Takers,162629,Takers,2010
157296,2016,Finding Dory,162647,Finding Dory,2016
132046,2015,Tomorrowland,162652,Tomorrowland,2015
30812,2004,The Aviator,162658,The Aviator,2004
3682,1973,Magnum Force,162703,Magnum Force,1973
173145,2017,War for the Planet of the Apes,162794,War for the Planet of the Apes,2017
1610,1990,The Hunt for Red October,162863,The Hunt for Red October,1990
2407,1985,Cocoon,162873,Cocoon,1985
356,1994,Forrest Gump,162882,Forrest Gump,1994
2232,1997,Cube,162907,Cube,1997
158830,2016,The BFG,162930,The BFG,2016
149418,2015,The Black Panthers: Vanguard of the Revolution,162943,The Black Panthers: Vanguard of the Revolution,2015
60471,2007,Rogue,162964,Rogue,2007
3494,1969,True Grit,163024,True Grit,1969
103055,2013,The Big Wedding,163052,The Big Wedding,2013
2605,1999,Entrapment,163090,Entrapment,1999
128952,1992,House IV,163093,House IV,1992
1047,1996,The Long Kiss Goodnight,163094,The Long Kiss Goodnight,1996
4014,2000,Chocolat,163150,Chocolat,2000
115680,2014,Time Lapse,163152,Time Lapse,2014
148888,2016,Zoolander 2,163162,Zoolander 2,2016
1009,1975,Escape to Witch Mountain,163184,Escape to Witch Mountain,1975
180095,2017,Wonder,163215,Wonder,2017
3259,1992,Far and Away,163231,Far and Away,1992
3344,1963,Blood Feast,163241,Blood Feast,1963
108188,2014,Jack Ryan: Shadow Recruit,163264,Jack Ryan: Shadow Recruit,2014
79702,2010,Scott Pilgrim vs. the World,163398,Scott Pilgrim vs. the World,2010
118696,2014,The Hobbit: The Battle of the Five Armies,163410,The Hobbit: The Battle of the Five Armies,2014
112497,2014,Tammy,163487,Tammy,2014
4814,2001,Don't Say a Word,163510,Don't Say a Word,2001
82037,2010,The Tillman Story,163528,The Tillman Story,2010
5452,1993,Look Who's Talking Now,163544,Look Who's Talking Now,1993
168328,2017,Ingrid Goes West,163553,Ingrid Goes West,2017
2402,1985,Rambo: First Blood Part II,163577,Rambo: First Blood Part II,1985
7285,2003,Thirteen,163586,Thirteen,2003
4929,1982,The Toy,163616,The Toy,1982
2918,1986,Ferris Bueller's Day Off,163619,Ferris Bueller's Day Off,1986
3977,2000,Charlie's Angels,163696,Charlie's Angels,2000
54785,2007,Halloween,163704,Halloween,2007
595,1991,Beauty and the Beast,163708,Beauty and the Beast,1992
8965,2004,The Polar Express,163713,The Polar Express,2004
4718,2001,American Pie 2,163739,American Pie 2,2001
2734,1986,The Mosquito Coast,163869,The Mosquito Coast,1986
533,1994,The Shadow,163899,The Shadow,1994
142492,2015,Son of Saul,163936,Son of Saul,2015
26764,1990,Captain America,163973,Captain America,1990
246,1994,Hoop Dreams,163975,Hoop Dreams,1994
152515,2016,Cabin Fever,164001,Cabin Fever,2016
1083,1965,The Great Race,164027,The Great Race,1965
105855,2013,The Right Kind of Wrong,164046,The Right Kind of Wrong,2013
125661,2014,Paper Planes,164057,Paper Planes,2015
8783,2004,The Village,164063,The Village,2004
8977,2004,Alexander,164114,Alexander,2004
2991,1973,Live and Let Die,164206,Live and Let Die,1973
1393,1996,Jerry Maguire,164311,Jerry Maguire,1996
32844,1940,Waterloo Bridge,164334,Waterloo Bridge,1940
152089,2016,The Perfect Match,164366,The Perfect Match,2016
55267,2007,Dan in Real Life,164394,Dan in Real Life,2007
7000,1991,Hudson Hawk,164410,Hudson Hawk,1991
147730,1974,Wonder Woman,164412,Wonder Woman,1974
53038,1932,Red Dust,164515,Red Dust,1932
5479,2002,K-19: The Widowmaker,164530,K-19: The Widowmaker,2002
108425,2012,Hello Herman,164542,Hello Herman,2012
70361,2009,12 Rounds,164565,12 Rounds,2009
26399,1978,Five Deadly Venoms,164614,Five Deadly Venoms,1978
152071,2016,Race,164642,Race,2016
81788,2010,The Next Three Days,164666,The Next Three Days,2010
3526,1989,Parenthood,164669,Parenthood,1989
168194,1966,Out of Sight,164728,Out of Sight,-1
4022,2000,Cast Away,164755,Cast Away,2000
135288,2015,Mr. Holmes,164773,Mr. Holmes,2015
189219,2012,Grimm's Snow White,164779,Grimm's Snow White,2012
83086,2010,Burlesque,164798,Burlesque,2010
3565,2000,Where the Heart Is,164815,Where the Heart Is,2000
2375,1986,The Money Pit,164820,The Money Pit,1986
3365,1956,The Searchers,164852,The Searchers,1956
70301,2009,Obsessed,164872,Obsessed,2009
44777,2005,Evil Aliens,164887,Evil Aliens,2005
76030,2009,Case 39,164888,Case 39,2009
48738,2006,The Last King of Scotland,164931,The Last King of Scotland,2006
3841,1990,Air America,164934,Air America,1990
91126,2011,War Horse,164944,War Horse,2011
110286,2014,13 Sins,164987,13 Sins,2014
144582,2005,Divergence,165014,Divergence,2005
327,1995,Tank Girl,165067,Tank Girl,1995
177323,2003,The Gift,165080,The Gift,2003
849,1996,Escape from L.A.,165085,Escape from L.A.,1996
4502,1988,Ernest Saves Christmas,165105,Ernest Saves Christmas,1988
51927,2007,Dead Silence,165155,Dead Silence,2007
83369,2010,The Way Back,165182,The Way Back,2010
82852,2010,Little Fockers,165240,Little Fockers,-1
135623,2014,The Fluffy Movie,165266,The Fluffy Movie,2014
4387,2001,Kiss of the Dragon,165281,Kiss of the Dragon,2001
122892,2015,Avengers: Age of Ultron,165308,Avengers: Age of Ultron,2015
33669,2005,The Sisterhood of the Traveling Pants,165309,The Sisterhood of the Traveling Pants,2005
160956,2016,Code of Honor,165343,Code of Honor,2016
133467,1986,Warbus,165380,Warbus,1985
2527,1973,Westworld,165382,Westworld,1973
62203,2008,Martyrs,165396,Martyrs,2008
4019,2000,Finding Forrester,165425,Finding Forrester,2000
117590,2014,Horrible Bosses 2,165438,Horrible Bosses 2,2014
4036,2000,Shadow of the Vampire,165442,Shadow of the Vampire,2000
3,1995,Grumpier Old Men,165453,Grumpier Old Men,1995
178521,2017,The Babysitter,165484,The Babysitter,2016
27788,2005,The Jacket,165499,The Jacket,2005
2011,1989,Back to the Future Part II,165504,Back to the Future Part II,1989
58191,2007,Taxi to the Dark Side,165525,Taxi to the Dark Side,2007
52722,2007,Spider-Man 3,165531,Spider-Man 3,2007
3537,2000,Where the Money Is,165683,Where the Money Is,2000
168418,2017,The Boss Baby,165710,The Boss Baby,2017
5106,2002,Crossroads,165715,Crossroads,2002
59306,2008,Prom Night,165728,Prom Night,2008
152266,2015,Boomerang,165736,Boomerang,2015
107780,1998,Cats,165744,Cats,1998
3649,1980,American Gigolo,165776,American Gigolo,1980
315,1994,The Specialist,165778,The Specialist,1994
174585,2017,Transformers: The Last Knight,165812,Transformers: The Last Knight,2017
123353,2014,The Hornet's Nest,165836,The Hornet's Nest,2014
4361,1982,Tootsie,165843,Tootsie,-1
71325,2009,Love Happens,165952,Love Happens,-1
155288,2016,Eye in the Sky,165984,Eye in the Sky,2015
8807,2004,Harold and Kumar Go to White Castle,165991,Harold and Kumar Go to White Castle,2004
151455,2016,Eddie the Eagle,166006,Eddie the Eagle,2016
2559,1999,The King and I,166029,The King and I,1999
132432,2013,Five Dances,166037,Five Dances,2013
367,1994,The Mask,166052,The Mask,1994
36545,2002,G,166062,G,2002
125914,2015,Mortdecai,166078,Mortdecai,2015
725,1996,The Great White Hype,166083,The Great White Hype,1996
136257,2015,Avengers Grimm,166117,Avengers Grimm,2015
87911,2009,In Her Skin,166131,In Her Skin,2009
139873,1922,Sherlock Holmes,166160,Sherlock Holmes,1922
116905,2013,Patema Inverted,166243,Patema Inverted,-1
54775,2007,War,166279,War,2007
110067,1975,W.W. and the Dixie Dancekings,166325,W.W. and the Dixie Dancekings,1975
136562,2015,Steve Jobs,166425,Steve Jobs,2015
953,1946,It's a Wonderful Life,166466,It's a Wonderful Life,1946
25974,1952,The Prisoner of Zenda,166505,The Prisoner of Zenda,1952
96079,2012,Skyfall,166583,Skyfall,2012
2941,1958,South Pacific,166603,South Pacific,1958
141544,2015,Turbo Kid,166612,Turbo Kid,2015
1256,1933,Duck Soup,166668,Duck Soup,1933
94323,2012,Think Like a Man,166670,Think Like a Man,2012
61041,2007,The Take,166710,Take,2007
4246,2001,Bridget Jones's Diary,166729,Bridget Jones's Diary,2001
161650,2016,47 Meters Down,166736,47 Meters Down,2017
8665,2004,The Bourne Supremacy,166772,The Bourne Supremacy,2004
